Game Title,Release Year,North American Sales,EU Sales,Japanese Sales,Other Sales,Sales,Big Publisher,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Console_3DO,Console_3DS,Console_DC,Console_DS,Console_GB,Console_GBA,Console_GC,Console_GEN,Console_GG,Console_N64,Console_NES,Console_NG,Console_PC,Console_PCFX,Console_PS,Console_PS2,Console_PS3,Console_PS4,Console_PSP,Console_PSV,Console_SAT,Console_SCD,Console_SNES,Console_TG16,Console_WS,Console_Wii,Console_WiiU,Console_X360,Console_XB,Console_XOne,Publisher_Acclaim Entertainment,Publisher_Activision,Publisher_Atari,Publisher_Capcom,Publisher_Codemasters,Publisher_D3Publisher,Publisher_Deep Silver,Publisher_Disney Interactive Studios,Publisher_Eidos Interactive,Publisher_Electronic Arts,Publisher_Idea Factory,Publisher_Konami Digital Entertainment,Publisher_Majesco Entertainment,Publisher_Microsoft Game Studios,Publisher_Midway Games,Publisher_Namco Bandai Games,Publisher_Nintendo,Publisher_Nippon Ichi Software,Publisher_Other,Publisher_Sega,Publisher_Sony Computer Entertainment,Publisher_Square Enix,Publisher_THQ,Publisher_Take-Two Interactive,Publisher_Tecmo Koei,Publisher_Ubisoft,Publisher_Unknown,Publisher_Vivendi Games,Publisher_Warner Bros. Interactive Entertainment,Publisher_Zoo Digital Publishing,Decade,NA Share,EU Share,JP Share,Other Share,Is Recent
Paperboy,1999.0,0.00457941672692215,0.001722949689869056,0.0,0.0,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.6471962861663891,0.6197375123602913,0.0,0.0,0
South Park: Chef's Luv Shack,1999.0,0.00457941672692215,0.001722949689869056,0.0,0.0,0.0027801281276441437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.6471962861663891,0.6197375123602913,0.0,0.0,0
Midway's Greatest Arcade Hits Volume 1,2000.0,0.00457941672692215,0.001722949689869056,0.0,0.0,0.0027801281276441437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.6471962861663891,0.6197375123602913,0.0,0.0,0
Road Rash 64,1999.0,0.00457941672692215,0.001722949689869056,0.0,0.0,0.0027801281276441437,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1990.0,1.6471962861663891,0.6197375123602913,0.0,0.0,0
Ready 2 Rumble Boxing: Round 2,2000.0,0.00457941672692215,0.001722949689869056,0.0,0.0,0.0027801281276441437,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.6471962861663891,0.6197375123602913,0.0,0.0,0
Army Men: Air Combat,2000.0,0.00457941672692215,0.001722949689869056,0.0,0.0,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.6471962861663891,0.6197375123602913,0.0,0.0,0
Rock Band Track Pack Volume 2,2008.0,0.005061460592913955,0.0006891798759476224,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.8205853689207456,0.24789500494411654,0.0,0.6805972604993624,0
NCAA College Basketball 2K3,2002.0,0.0028922631959508315,0.0031013094417643005,0.0,0.002838221381267739,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2000.0,1.0403344965261403,1.1155275222485241,0.0,1.0208958907490435,0
Mobile Suit Gundam Battlefield Record U.C.0081,2009.0,0.0,0.0,0.023483365949119372,0.0,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,0.0,8.446864630307156,0.0,0
Harry Potter and the Deathly Hallows - Part 2,2011.0,0.0028922631959508315,0.003445899379738112,0.0,0.0018921475875118261,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.0403344965261403,1.2394750247205826,0.0,0.6805972604993624,1
NCAA March Madness 2004,2003.0,0.004338394793926247,0.001722949689869056,0.0,0.0009460737937559131,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.5605017447892107,0.6197375123602913,0.0,0.3402986302496812,0
Lucky Luke,1998.0,0.0031332851289467343,0.0031013094417643005,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.1270290379033188,1.1155275222485241,0.0,0.6805972604993624,0
Fantastic 4,2005.0,0.00457941672692215,0.001722949689869056,0.0,0.0009460737937559131,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.6471962861663891,0.6197375123602913,0.0,0.3402986302496812,0
Ashes Cricket 2009,2009.0,0.0,0.007925568573397658,0.0,0.0009460737937559131,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,2.85079255685734,0.0,0.3402986302496812,0
Ghost Rider,2007.0,0.005302482525909858,0.0,0.0,0.0018921475875118261,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2000.0,1.907279910297924,0.0,0.0,0.6805972604993624,0
Tony Hawk's American Sk8land,2005.0,0.004097372860930345,0.0020675396278428673,0.0,0.0,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.4738072034120324,0.7436850148323496,0.0,0.0,0
Juiced 2: Hot Import Nights,2007.0,0.005302482525909858,0.0,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2000.0,1.907279910297924,0.0,0.0,0.6805972604993624,0
Are You Smarter than a 5th Grader? Game Time,2009.0,0.005302482525909858,0.0,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2000.0,1.907279910297924,0.0,0.0,0.6805972604993624,0
Amazing Adventures: The Forgotten Ruins,2008.0,0.0031332851289467343,0.0027567195037904897,0.0,0.0018921475875118261,0.0027801281276441437,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.1270290379033188,0.9915800197764661,0.0,0.6805972604993624,0
Densetsu no Stafi 3,2004.0,0.0,0.0,0.022504892367906065,0.0009460737937559131,0.0027801281276441437,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.0,0.0,8.09491193737769,0.3402986302496812,0
Forsaken,1998.0,0.0031332851289467343,0.0031013094417643005,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.1270290379033188,1.1155275222485241,0.0,0.6805972604993624,0
Ratchet & Clank: Going Commando (JP weekly sales),2003.0,0.0,0.0,0.023483365949119372,0.0,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2000.0,0.0,0.0,8.446864630307156,0.0,0
Pictionary: Ultimate Edition,2011.0,0.0036153289949385392,0.0020675396278428673,0.0,0.002838221381267739,0.0027801281276441437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2010.0,1.3004181206576755,0.7436850148323496,0.0,1.0208958907490435,1
LEGO The Hobbit,2014.0,0.0021691973969631237,0.004479669193659545,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010.0,0.7802508723946053,1.6113175321367572,0.0,0.6805972604993624,1
Samurai Warriors 4,2014.0,0.001928175463967221,0.0024121295658166785,0.005870841487279843,0.002838221381267739,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2010.0,0.6935563310174269,0.8676325173044078,2.111716157576789,1.0208958907490435,1
The Hobbit,2003.0,0.004338394793926247,0.001722949689869056,0.0,0.0009460737937559131,0.0027801281276441437,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2000.0,1.5605017447892107,0.6197375123602913,0.0,0.3402986302496812,0
Dance Dance Revolution: Disney Channel Edition,2008.0,0.0028922631959508315,0.0031013094417643005,0.0,0.002838221381267739,0.0027801281276441437,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.0403344965261403,1.1155275222485241,0.0,1.0208958907490435,0
DiRT Showdown,2012.0,0.001928175463967221,0.004824259131633357,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.6935563310174269,1.7352650346088156,0.0,0.6805972604993624,1
Divinity II: Ego Draconis,2009.0,0.004338394793926247,0.0013783597518952449,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.5605017447892107,0.4957900098882331,0.0,0.6805972604993624,0
Checkers,1980.0,0.005302482525909858,0.0003445899379738112,0.0,0.0,0.0027801281276441437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1980.0,1.907279910297924,0.12394750247205827,0.0,0.0,0
Front Mission: Gun Hazard,1996.0,0.0,0.0,0.023483365949119372,0.0,0.0027801281276441437,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1990.0,0.0,0.0,8.446864630307156,0.0,0
X-Men: Destiny,2011.0,0.004338394793926247,0.001722949689869056,0.0,0.0018921475875118261,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.5605017447892107,0.6197375123602913,0.0,0.6805972604993624,1
Hello Kitty Seasons,2010.0,0.003856350927934442,0.0020675396278428673,0.0,0.0018921475875118261,0.0027801281276441437,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.3871126620348537,0.7436850148323496,0.0,0.6805972604993624,1
Chibi-Robo! Zip Lash,2015.0,0.0021691973969631237,0.0027567195037904897,0.005870841487279843,0.0018921475875118261,0.0027801281276441437,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.7802508723946053,0.9915800197764661,2.111716157576789,0.6805972604993624,1
4x4 EVO 2,2001.0,0.004338394793926247,0.001722949689869056,0.0,0.0009460737937559131,0.0027801281276441437,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.5605017447892107,0.6197375123602913,0.0,0.3402986302496812,0
XS Airboat Racing,2002.0,0.0031332851289467343,0.0031013094417643005,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.1270290379033188,1.1155275222485241,0.0,0.6805972604993624,0
Lunar: Silver Star Harmony,2009.0,0.00457941672692215,0.0,0.0029354207436399216,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.6471962861663891,0.0,1.0558580787883944,0.6805972604993624,0
Sherlock Holmes and the Mystery of Osborne House,2010.0,0.0016871535309713186,0.004824259131633357,0.0,0.002838221381267739,0.0027801281276441437,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.6068617896402486,1.7352650346088156,0.0,1.0208958907490435,1
Grand Theft Auto,2004.0,0.004097372860930345,0.0020675396278428673,0.0,0.0,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2000.0,1.4738072034120324,0.7436850148323496,0.0,0.0,0
Dora the Explorer: Super Star Adventures,2004.0,0.004097372860930345,0.0020675396278428673,0.0,0.0,0.0027801281276441437,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.4738072034120324,0.7436850148323496,0.0,0.0,0
Viva Pinata: Party Animals,2007.0,0.00457941672692215,0.0010337698139214336,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.6471962861663891,0.3718425074161748,0.0,0.6805972604993624,0
Scrabble (Others sales),2009.0,0.0,0.00827015851137147,0.0,0.0,0.0027801281276441437,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2000.0,0.0,2.9747400593293984,0.0,0.0,0
Asura's Wrath,2012.0,0.0036153289949385392,0.0020675396278428673,0.0009784735812133072,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.3004181206576755,0.7436850148323496,0.3519526929294648,0.6805972604993624,1
Lego Star Wars: The Force Awakens,2016.0,0.0028922631959508315,0.003445899379738112,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2010.0,1.0403344965261403,1.2394750247205826,0.0,0.6805972604993624,1
Dynasty Warriors 6 Empires,2009.0,0.003856350927934442,0.0006891798759476224,0.003913894324853229,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2000.0,1.3871126620348537,0.24789500494411654,1.4078107717178592,0.6805972604993624,0
My Street,2003.0,0.0028922631959508315,0.0031013094417643005,0.0,0.002838221381267739,0.0027801281276441437,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2000.0,1.0403344965261403,1.1155275222485241,0.0,1.0208958907490435,0
Wild 9,1998.0,0.0031332851289467343,0.0031013094417643005,0.0,0.0018921475875118261,0.0027801281276441437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.1270290379033188,1.1155275222485241,0.0,0.6805972604993624,0
Shadow Hearts: Covenant,2004.0,0.0028922631959508315,0.0031013094417643005,0.0,0.002838221381267739,0.0027801281276441437,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.0403344965261403,1.1155275222485241,0.0,1.0208958907490435,0
Tiger Woods PGA Tour 10,2009.0,0.0028922631959508315,0.0024121295658166785,0.0,0.004730368968779566,0.0027801281276441437,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.0403344965261403,0.8676325173044078,0.0,1.7014931512484064,0
Shrek's Carnival Craze Party Games,2008.0,0.005302482525909858,0.0,0.0,0.0018921475875118261,0.0027801281276441437,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,1.907279910297924,0.0,0.0,0.6805972604993624,0
Angry Birds,2011.0,0.0,0.006202618883528601,0.0,0.004730368968779566,0.0027801281276441437,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.0,2.2310550444970483,0.0,1.7014931512484064,1
Risen 2: Dark Waters,2012.0,0.0009640877319836105,0.004824259131633357,0.0009784735812133072,0.004730368968779566,0.0027801281276441437,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.34677816550871343,1.7352650346088156,0.3519526929294648,1.7014931512484064,1
Danganronpa: Trigger Happy Havoc,2007.0,0.0,0.0,0.023483365949119372,0.0,0.0027801281276441437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2000.0,0.0,0.0,8.446864630307156,0.0,0
Guitar Hero Live,2015.0,0.0028922631959508315,0.003445899379738112,0.0,0.0018921475875118261,0.0027801281276441437,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.0403344965261403,1.2394750247205826,0.0,0.6805972604993624,1
Game & Wario,2013.0,0.0014461315979754157,0.0020675396278428673,0.010763209393346379,0.0009460737937559131,0.0027801281276441437,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.5201672482630701,0.7436850148323496,3.8714796222241126,0.3402986302496812,1
